conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/151bd6ca-74be-47bb-9dab-9c7387114006,obsluhovat stroje na zpracování a konečnou úpravu kovů,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.2
SkillGroup,http://data.europa.eu/esco/skill/15dfca7a-5dde-4199-bad3-c00600387258,manipulovat s odpady a nebezpečnými materiály a odstraňovat je,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.13
SkillGroup,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,monitorovat provozní činnosti,,,released,2021-01-20T14:32:12.736Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.2
SkillGroup,http://data.europa.eu/esco/skill/164510d1-1216-4dc0-b9d1-a7f6af19e469,vypracovávat pohotovostní plány a plány reakcí na mimořádné události,,,released,2020-12-08T12:02:22.719Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.1.7
SkillGroup,http://data.europa.eu/esco/skill/173fbafb-d2e0-4b89-be1c-548b1cc47160,poskytovat pomoc a podporu spolupracovníkům,,,released,2021-09-15T14:03:28.111Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.6
SkillGroup,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,chránit zařízení ikt,,,released,2021-09-24T16:34:47.664Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.2.2
SkillGroup,http://data.europa.eu/esco/skill/1893b4bc-0eb2-41de-96e3-9c8f1f1eac41,kontrolovat bezpečnost a kvalitu potravin,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.9
SkillGroup,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,stavět a opravovat konstrukce,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1
SkillGroup,http://data.europa.eu/esco/skill/18f2a44e-28ef-4ae3-8ea2-347e33bd9a4b,obsluhovat výrobní stroje,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.0
SkillGroup,http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca,řídit a koordinovat projekty a zajišťovat nad nimi dohled,,,released,2022-06-21T15:19:54.98Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.3
SkillGroup,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,řídit rozpočty nebo finance,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3.1
SkillGroup,http://data.europa.eu/esco/skill/19990cb0-e9d5-41c7-9638-88700b47271e,obsluhovat zařízení pro zemní práce,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.1.1
SkillGroup,http://data.europa.eu/esco/skill/1bb32451-7ca4-4fa2-a2c0-2083c426d76c,podávat pokrmy a nápoje,,,released,2021-09-30T13:22:07.41Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.5.2
SkillGroup,http://data.europa.eu/esco/skill/1bc1cf2a-a7f6-4769-a13b-cc26a2214498,"připravovat dokumentaci pro smlouvy, žádosti nebo povolení",,,released,2022-06-22T10:53:34.19Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.3
SkillGroup,http://data.europa.eu/esco/skill/1cc5ff0b-afaa-4993-9de7-ab0d77b6cca2,přemísťovat a zvedat,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.2
SkillGroup,http://data.europa.eu/esco/skill/1d4be2e3-ac64-426f-838d-1e7cb8600927,manažerské dovednosti,,,released,2021-04-06T07:14:44.313Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.0.0
SkillGroup,http://data.europa.eu/esco/skill/1d9e5893-d6b2-47b1-80ba-5f1cdcbf5e9a,"vyrábět formy, odlitky, modely a vzory",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.6
SkillGroup,http://data.europa.eu/esco/skill/1e95cef2-9c35-4f9f-b6a9-cb458c3e5379,"monitorovat, kontrolovat a testovat",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8
SkillGroup,http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analyzovat a vyhodnocovat informace a data,,,released,2022-06-19T11:47:35.83Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.0
SkillGroup,http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371,vypracovávat zprávy o incidentech a vadách,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.7
SkillGroup,http://data.europa.eu/esco/skill/2198d7a0-6eca-4795-b877-98a19064e61a,obsluhovat stroje na těžbu a zpracování surovin,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4
SkillGroup,http://data.europa.eu/esco/skill/2258cde2-a95b-4b2c-b105-59e84b0a364b,řídit a spravovat lidské zdroje,,,released,2022-06-22T14:05:20.877Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.3.2
SkillGroup,http://data.europa.eu/esco/skill/22d15a65-7262-4a6d-b981-53671b95ad29,prát a starat se o textilie a oděvy,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.12.0
SkillGroup,http://data.europa.eu/esco/skill/23cfb269-eec1-4011-8e57-c86203ce9fd7,poskytovat zpětnou vazbu,,,released,2020-12-11T12:31:47.977Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.3
SkillGroup,http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d,provádět měření rozměrů a souvisejících vlastností,,,released,2021-03-16T14:41:08.752Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.5.1
SkillGroup,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,pracovat s počítačem,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5
SkillGroup,http://data.europa.eu/esco/skill/2486154b-e3fd-4938-8316-029f62afdcb9,poskytovat asistenci a péči,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.0
SkillGroup,http://data.europa.eu/esco/skill/24a39c1b-b8cc-4210-8b74-b388a90e8f59,"spojovat díly pomocí pájení naměkko, svařování nebo pájení natvrdo",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.6
SkillGroup,http://data.europa.eu/esco/skill/24aa32e7-5b7c-42fd-b045-11f0c3d9b6e3,nastavovat a chránit počítačové systémy,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.2.0
SkillGroup,http://data.europa.eu/esco/skill/24ad2ffb-dece-4704-8155-63ea9428d038,poskytovat poradenství a konzultace,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5
SkillGroup,http://data.europa.eu/esco/skill/258fea29-09db-4918-8235-0d7d529cd31c,"prohlížet, vyhledávat a filtrovat digitální data",,,released,2021-09-24T16:38:20.533Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.5.1
SkillGroup,http://data.europa.eu/esco/skill/28d2ab6c-38a2-476e-85fe-7982fd242943,získávat a analyzovat digitální data,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.5
SkillGroup,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,shromažďovat informace z fyzických nebo elektronických zdrojů,,,released,2022-06-19T14:48:30.73Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.4.1
SkillGroup,http://data.europa.eu/esco/skill/29fbde52-e525-4653-96d0-acd59ccb28d8,pomáhat lidem v přístupu ke službám,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.1.3
SkillGroup,http://data.europa.eu/esco/skill/2ad2ee1c-afc9-402f-91ab-c9c0911b209d,vyrábět přesné přístroje nebo šperky,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.5.1
SkillGroup,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,stavební práce,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7
SkillGroup,http://data.europa.eu/esco/skill/2b2c3254-7f6c-47e2-84f1-aece946fbfae,udržovat pozitivní přístup,,,released,2021-08-30T16:03:19.52Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Odolávat nepříznivým okolnostem, prokazovat odolnost a nalézat způsoby řešení nebo zvládání účinků obtížných životních událostí.
  ",T3.3
SkillGroup,http://data.europa.eu/esco/skill/2b6e15f5-dfa0-4e7c-9687-5665b07e56a4,chránit soukromí a osobní údaje,,,released,2021-09-16T16:19:43.358Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.6
SkillGroup,http://data.europa.eu/esco/skill/2b8a86c4-d063-44d5-863f-a9659024cefe,obsluhovat výrobní stroje,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5
SkillGroup,http://data.europa.eu/esco/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,uklízet a čistit,,,released,2021-08-06T10:25:31.866Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.11.0
SkillGroup,http://data.europa.eu/esco/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,instalovat vnitřní nebo vnější infrastrukturu,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.2.0
SkillGroup,http://data.europa.eu/esco/skill/2d02d98c-20c4-4b46-bf44-e5f85a3f03ed,budovat a rozvíjet týmy,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.6
SkillGroup,http://data.europa.eu/esco/skill/2f661409-3e56-46ab-95d7-6ec7786fc1c0,psát a skládat,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.13
SkillGroup,http://data.europa.eu/esco/skill/30b280e7-2468-440b-a78f-f1e7f515d60a,"umísťovat materiály, nástroje nebo zařízení",,,released,2022-08-02T10:51:49.029Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.2.4
SkillGroup,http://data.europa.eu/esco/skill/31397e38-43b9-43ba-943f-192b834e6b54,ústně získávat informace,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.7.0
SkillGroup,http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpretovat technickou dokumentaci a schémata,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.3
SkillGroup,http://data.europa.eu/esco/skill/323b3684-86ec-40fa-81b4-bc52694ef168,vyjednávat,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.1
SkillGroup,http://data.europa.eu/esco/skill/325a3d29-a235-4182-9128-782c0f4b2dcc,dokumentovat a zaznamenávat informace,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2
SkillGroup,http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,spravovat informace,,,released,2022-06-19T11:53:20.252Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.3.0
SkillGroup,http://data.europa.eu/esco/skill/32c854c1-6f1f-4f1c-8e4c-368a68a10db3,vypracovávat recepty nebo menu,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.11.3
SkillGroup,http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,dovednosti,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S
SkillGroup,http://data.europa.eu/esco/skill/335be43a-3267-400e-b5cb-c9e234dc7544,vyučovat akademické nebo odborné předměty,,,released,2022-06-21T09:17:11.947Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.3.1
SkillGroup,http://data.europa.eu/esco/skill/3374fb57-056f-49e0-9fc5-000465e13794,vyučovat bezpečnostní postupy,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.3.2
SkillGroup,http://data.europa.eu/esco/skill/3399045f-8078-4066-8b46-475b49b260ab,práce s digitálními přístroji a aplikacemi,,,released,2021-08-30T13:29:19.698Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Provádět jednoduché digitální úkoly, jako je používání již konfigurovaného hardwaru, vyhledávat informace pomocí internetových prohlížečů, používat standardní software pro komunikaci nebo spolupráci s ostatními nebo pro vytváření a úpravu jednoduchého obsahu a vybírat mezi standardními opatřeními na ochranu zařízení, osobních údajů a soukromí v digitálním prostředí.
  ",T1.3
SkillGroup,http://data.europa.eu/esco/skill/34691a8a-ec8e-4eaa-b6e7-f4dbf144c644,poskytovat finanční poradenství,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.2
SkillGroup,http://data.europa.eu/esco/skill/347aa7ee-b640-41cc-ae7c-3c5eafda9fda,měřit fyzikální vlastnosti,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.5.0
SkillGroup,http://data.europa.eu/esco/skill/35045957-e9e4-44b1-801a-9a49f6efaece,označovat materiály nebo předměty za účelem identifikace,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.1.2
SkillGroup,http://data.europa.eu/esco/skill/35dc2a23-cdc3-4291-930f-927ba2911949,zajišťovat dodržování právních předpisů,,,released,2022-06-21T15:52:14.949Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.7
SkillGroup,http://data.europa.eu/esco/skill/36c9717b-e53a-4d16-b7df-b6555eff43f8,řídit plavidla,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.3.0
SkillGroup,http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"vypracovávat finanční, obchodní nebo marketingové plány",,,released,2020-12-07T11:46:34.47Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.2
SkillGroup,http://data.europa.eu/esco/skill/3753e796-121e-46a3-9c27-dee31ce92c80,analyzovat a vyhodnocovat informace a data,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7
SkillGroup,http://data.europa.eu/esco/skill/37f2f637-1f54-4ea1-b677-5ca6cac24993,vyrábět lékařské nebo protetické pomůcky,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.5.2
SkillGroup,http://data.europa.eu/esco/skill/3926ec7d-64cd-4410-8283-493a1afdd57b,poskytovat fyzioterapii,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.2.3
SkillGroup,http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,pracovat s počítačem,,,released,2021-09-16T17:48:30.49Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.0.0
